idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
23,0.8413145542144775,0.5895020365715027,14.080775260925293,63.299922943115234,8.799932479858398,63.90867614746094,8.804488182067871,-0.8224104642868042,0.04900137335062027,1.9669636487960815,253.076171875,14.185867309570312,122.25997924804688,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,253.076171875,14.185867309570312,122.25997924804688
24,0.8512193560600281,0.5871523022651672,13.898064613342285,77.5338363647461,14.800726890563965,78.93387603759766,14.812959671020508,-0.7997891902923584,0.029734667390584946,1.9876259565353394,257.8934020996094,13.924545288085938,126.92245483398438,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,257.8934020996094,13.924545288085938,126.92245483398438
25,0.846990704536438,0.5924585461616516,15.796112060546875,72.82743072509766,8.038960456848145,73.269775390625,8.042370796203613,-0.8508431911468506,0.06309014558792114,1.992415428161621,245.24302673339844,11.788925170898438,117.25921630859375,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,245.24302673339844,11.788925170898438,117.25921630859375
26,0.835808515548706,0.584741473197937,16.55339813232422,70.25838470458984,10.468111991882324,71.03395080566406,10.474998474121094,-0.8089867830276489,0.032441459596157074,1.9713581800460815,254.09878540039062,13.967582702636719,123.94140625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,254.09878540039062,13.967582702636719,123.94140625
27,0.8458584547042847,0.583745002746582,15.280349731445312,70.23393249511719,2.296356678009033,70.2714614868164,2.3012213706970215,-0.8200660347938538,0.06597595661878586,1.9939695596694946,246.0108184814453,21.062129974365234,117.27515411376953,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,246.0108184814453,21.062129974365234,117.27515411376953
28,0.8412583470344543,0.593680739402771,23.617294311523438,62.681392669677734,21.817407608032227,66.36984252929688,21.83111000061035,-0.8822773098945618,0.12306870520114899,1.970297932624817,235.6796875,17.653972625732422,99.69775390625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.6796875,17.653972625732422,99.69775390625
29,0.8492839932441711,0.5924064517021179,16.665029525756836,77.3996810913086,11.88869571685791,78.30741882324219,11.900449752807617,-0.8724592328071594,0.03482159599661827,1.9772839546203613,239.7154083251953,12.830741882324219,123.94818878173828,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,239.7154083251953,12.830741882324219,123.94818878173828
30,0.8427121043205261,0.5917561650276184,28.073606491088867,57.34527587890625,25.974517822265625,62.95360565185547,25.988357543945312,-0.8523126840591431,0.12315578758716583,1.974331021308899,233.9901580810547,26.993789672851562,97.07696533203125,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,233.9901580810547,26.993789672851562,97.07696533203125
31,0.8457900285720825,0.5875416994094849,18.666095733642578,69.13655853271484,10.961870193481445,70.00019073486328,10.964838981628418,-0.8184904456138611,0.05678584799170494,1.9866563081741333,254.61785888671875,11.336585998535156,115.9775390625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,254.61785888671875,11.336585998535156,115.9775390625
32,0.8494675159454346,0.5935225486755371,19.058481216430664,64.17213439941406,14.363164901733398,65.7598876953125,14.373346328735352,-0.8612672686576843,0.0928172841668129,1.98062002658844,236.0094451904297,20.973800659179688,109.48107147216797,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.0094451904297,20.973800659179688,109.48107147216797
33,0.8422660827636719,0.5879089832305908,25.164594650268555,63.158302307128906,20.365707397460938,66.36063385009766,20.379337310791016,-0.872179388999939,0.11189153045415878,1.9767290353775024,236.41964721679688,19.543865203857422,100.85836791992188,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.41964721679688,19.543865203857422,100.85836791992188
34,0.8388419151306152,0.5881853103637695,16.912973403930664,71.8576431274414,17.719022750854492,74.0100326538086,17.73337173461914,-0.8490371704101562,0.12665286660194397,2.005216360092163,238.70184326171875,25.423229217529297,103.76475524902344,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,238.70184326171875,25.423229217529297,103.76475524902344
