idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
43,0.8713864684104919,0.7500804662704468,16.832714080810547,98.6841812133789,83.68359375,129.3889923095703,83.81529998779297,-0.6505448222160339,0.07105152308940887,1.9404208660125732,221.97178649902344,78.9787826538086,122.74797058105469,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,221.97178649902344,78.9787826538086,122.74797058105469
44,0.876265287399292,0.758378267288208,16.33797264099121,102.97236633300781,72.08807373046875,125.69804382324219,72.2145767211914,-0.637065589427948,0.06901686638593674,1.9662946462631226,234.69305419921875,71.65420532226562,125.8555908203125,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,234.69305419921875,71.65420532226562,125.8555908203125
45,0.8746642470359802,0.7546077966690063,17.323131561279297,101.63436889648438,71.41474914550781,124.21598815917969,71.53547668457031,-0.6433461308479309,0.07904031872749329,1.9572867155075073,234.52342224121094,70.82000732421875,124.48075103759766,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,234.52342224121094,70.82000732421875,124.48075103759766
46,0.8707914352416992,0.7517162561416626,15.704609870910645,101.11944580078125,75.44965362548828,126.16573333740234,75.5776596069336,-0.643932044506073,0.08142741769552231,1.9668388366699219,230.8512420654297,73.71346282958984,122.87577819824219,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,230.8512420654297,73.71346282958984,122.87577819824219
47,0.8717263340950012,0.7568438649177551,15.706884384155273,102.9587173461914,75.93669128417969,127.93309783935547,76.06977081298828,-0.6393206119537354,0.0757048949599266,1.9602279663085938,231.15623474121094,74.36956787109375,123.21146392822266,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,231.15623474121094,74.36956787109375,123.21146392822266
48,0.8705438375473022,0.7579492330551147,15.414351463317871,107.50240325927734,65.3691177368164,125.81688690185547,65.49418640136719,-0.6250845193862915,0.04865468665957451,1.961296796798706,243.49659729003906,67.07821655273438,128.06727600097656,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,243.49659729003906,67.07821655273438,128.06727600097656
49,0.8835809230804443,0.775213897228241,18.6361083984375,103.61412811279297,62.174720764160156,120.8370132446289,62.28532791137695,-0.6390263438224792,0.08214940875768661,1.9660634994506836,240.9455108642578,62.97104263305664,123.34891510009766,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,240.9455108642578,62.97104263305664,123.34891510009766
50,0.8747992515563965,0.7640461325645447,14.381230354309082,98.36676788330078,81.80083465576172,127.93513488769531,81.93131256103516,-0.6481985449790955,0.06683123111724854,1.9502003192901611,224.62298583984375,78.00151062011719,121.75947570800781,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,224.62298583984375,78.00151062011719,121.75947570800781
51,0.8706046342849731,0.7645666003227234,15.685297012329102,99.08882904052734,76.17188262939453,124.9830093383789,76.29393768310547,-0.6455037593841553,0.06095251441001892,1.9502006769180298,230.4298858642578,74.5084228515625,125.79635620117188,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,230.4298858642578,74.5084228515625,125.79635620117188
52,0.8689868450164795,0.7541198134422302,14.506590843200684,89.53787994384766,85.81004333496094,124.0177230834961,85.92235565185547,-0.6695092916488647,0.07632732391357422,1.9479910135269165,219.02011108398438,79.74971008300781,120.64730072021484,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,219.02011108398438,79.74971008300781,120.64730072021484
