alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-1.1081050634384155,0.003081326140090823,1.5613031387329102,205.71237182617188,170.78060913085938,132.66439819335938,0.5678339004516602,141.03988647460938,79.86784362792969,162.0836944580078,80.01686096191406,0.16395250899950042,50,se3_log_map,0.6727310419082642,1.3866627216339111,-0.8549417853355408,-0.8674062490463257,129.32101440429688,298.6792297363281,-115.51795959472656
-1.1066216230392456,0.0039037561509758234,1.5606716871261597,206.02748107910156,170.56719970703125,133.21591186523438,0.568169355392456,141.18698120117188,79.76473999023438,162.1609649658203,79.9139404296875,0.16299007201450877,50,se3_log_map,0.6731904745101929,1.3870306015014648,-0.8529534339904785,-0.8670966029167175,129.893798828125,299.0478210449219,-114.95450592041016
-1.106995940208435,0.006056762300431728,1.5607203245162964,207.58245849609375,169.94305419921875,134.66619873046875,0.5664209127426147,140.66212463378906,79.40026092529297,161.52471923828125,79.55148315429688,0.1665653180098161,50,se3_log_map,0.6705172657966614,1.3881075382232666,-0.8518944382667542,-0.8689987063407898,131.7457275390625,300.3728942871094,-114.33538055419922
-1.1061204671859741,0.006832175888121128,1.5594451427459717,208.8902130126953,169.60614013671875,135.15797424316406,0.557124674320221,141.091064453125,79.11891174316406,161.76058959960938,79.2736587524414,0.16598237701691687,50,se3_log_map,0.6736019253730774,1.387694239616394,-0.8500487208366394,-0.8693224787712097,133.16294860839844,300.9771423339844,-114.18341827392578
-1.1037797927856445,0.00539111765101552,1.5585886240005493,208.63218688964844,169.48158264160156,135.04708862304688,0.5638589262962341,141.89491271972656,78.9852294921875,162.3971405029297,79.14111328125,0.16351365600712597,50,se3_log_map,0.6731382012367249,1.3869231939315796,-0.8487299680709839,-0.8667116761207581,133.32606506347656,300.50286865234375,-113.76171112060547
-1.1009794473648071,0.0031547299586236477,1.5576531887054443,207.81997680664062,169.423095703125,134.63827514648438,0.5723068714141846,142.94398498535156,78.87519836425781,163.26138305664062,79.03144073486328,0.16524470600415953,50,se3_log_map,0.6712835431098938,1.3858044147491455,-0.8475317358970642,-0.8631705045700073,133.01177978515625,299.5867004394531,-113.27027130126953
-1.0987120866775513,0.0016173429321497679,1.5559929609298706,207.98251342773438,169.19261169433594,134.28286743164062,0.5764820575714111,144.14149475097656,78.5473861694336,164.15377807617188,78.70633697509766,0.16423144901636988,50,se3_log_map,0.6722092032432556,1.3842592239379883,-0.8459094166755676,-0.8607966899871826,133.50152587890625,299.0050354003906,-113.05839538574219
-1.097798466682434,-8.144974708557129e-05,1.5546516180038452,209.05979919433594,168.81735229492188,134.28240966796875,0.5823986530303955,145.16795349121094,78.11505889892578,164.85052490234375,78.27983093261719,0.16323928401106969,50,se3_log_map,0.6686920523643494,1.3824750185012817,-0.845588743686676,-0.859237551689148,134.89178466796875,298.9258117675781,-113.09231567382812
-1.0966904163360596,-0.002045453991740942,1.5523170232772827,210.47991943359375,168.55810546875,133.82591247558594,0.5835493206977844,146.70579528808594,77.67375946044922,165.99940490722656,77.84648132324219,0.16431145701790228,50,se3_log_map,0.6669359803199768,1.3797452449798584,-0.8447656631469727,-0.8576452732086182,136.39617919921875,298.6997985839844,-113.54438781738281
-1.0943065881729126,-0.004735010676085949,1.5484944581985474,211.43621826171875,168.62144470214844,132.36663818359375,0.577049732208252,149.1383819580078,77.33383178710938,167.99636840820312,77.51516723632812,0.2094836009782739,50,se3_log_map,0.6754139065742493,1.3757354021072388,-0.8426647186279297,-0.8549978733062744,137.1647491455078,297.7354736328125,-114.39160919189453
-1.0918726921081543,-0.006779275834560394,1.5452311038970947,211.82791137695312,168.68508911132812,131.1230926513672,0.5558409690856934,151.18557739257812,77.09268951416016,169.70669555664062,77.27996063232422,0.16627428799984045,50,se3_log_map,0.6786860823631287,1.372570514678955,-0.8404232859611511,-0.8526190519332886,137.45089721679688,296.78607177734375,-114.87975311279297
-1.0920368432998657,-0.007481735199689865,1.5461995601654053,211.71331787109375,168.24586486816406,132.369384765625,0.572030782699585,150.9095001220703,76.96276092529297,169.4017333984375,77.14971923828125,0.16552649001823738,50,se3_log_map,0.6759707927703857,1.3729909658432007,-0.8415092825889587,-0.8519104719161987,138.07546997070312,297.26641845703125,-113.75519561767578
