alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization
-0.21424706280231476,-0.01311359740793705,1.9953738451004028,182.9087371826172,124.0902099609375,109.09088134765625,1.557327151298523,1000.6961669921875,246.48489379882812,1030.60546875,274.16015625,0.8051717111375183,1,se3_log_map
-0.21523423492908478,-0.014979515224695206,1.9967384338378906,183.29049682617188,124.31912231445312,110.02622985839844,1.5602936744689941,1001.3079833984375,247.29824829101562,1031.394287109375,275.1787109375,0.6533508140128106,1,se3_log_map
-0.21725735068321228,-0.01877424865961075,2.0002665519714355,183.2786407470703,123.88150024414062,111.92163848876953,1.5514888763427734,1002.9249267578125,247.91961669921875,1033.113037109375,276.12530517578125,0.6183698459062725,1,se3_log_map
-0.21879644691944122,-0.01995377242565155,2.001418352127075,182.78648376464844,123.4510726928711,112.1883773803711,1.5513230562210083,1003.4816284179688,247.4617156982422,1033.543701171875,275.7240905761719,0.8059061421081424,1,se3_log_map
-0.219512939453125,-0.01861029677093029,2.0000829696655273,181.8977508544922,123.16915893554688,110.69799041748047,1.5598058700561523,1002.910400390625,245.9907989501953,1032.6378173828125,274.0281677246094,0.8226576959714293,1,se3_log_map
-0.2199573814868927,-0.017467359080910683,1.9989778995513916,181.43072509765625,123.06993103027344,109.48470306396484,1.5565768480300903,1002.435546875,245.05145263671875,1031.953125,272.913330078125,0.7903931699693203,1,se3_log_map
-0.22030296921730042,-0.017203902825713158,1.9982645511627197,181.37811279296875,123.21581268310547,108.7368392944336,1.5526270866394043,1002.1063232421875,244.7526397705078,1031.5623779296875,272.5296325683594,0.8134820291306823,1,se3_log_map
-0.22029437124729156,-0.017487850040197372,1.9980219602584839,181.91387939453125,123.65380096435547,108.46978759765625,1.5526742935180664,1001.9710083007812,245.2521514892578,1031.549560546875,273.0347595214844,0.8137574531137943,1,se3_log_map
-0.22032710909843445,-0.018046554177999496,1.9991785287857056,182.89376831054688,124.03804016113281,108.93222045898438,1.556793451309204,1002.5162963867188,246.37734985351562,1032.34716796875,274.2785339355469,0.8318784681614488,1,se3_log_map
-0.22070372104644775,-0.019489210098981857,2.001798629760742,183.83953857421875,124.11614227294922,110.16731262207031,1.5600039958953857,1003.7516479492188,247.66636657714844,1033.85498046875,275.7895812988281,0.8242396188434213,1,se3_log_map
-0.22112488746643066,-0.020634932443499565,2.0050013065338135,184.38909912109375,123.82425689697266,111.33854675292969,1.5543231964111328,1005.2924194335938,248.45132446289062,1035.5389404296875,276.76483154296875,0.8143395709339529,1,se3_log_map
-0.22110864520072937,-0.02017800882458687,2.0066215991973877,184.2152862548828,123.53243255615234,111.15950012207031,1.5566891431808472,1006.1187744140625,248.09669494628906,1036.2562255859375,276.395751953125,0.8063943539746106,1,se3_log_map
-0.22056889533996582,-0.018278183415532112,2.0070371627807617,183.68162536621094,123.2494125366211,110.08853149414062,1.5606586933135986,1006.4072875976562,247.0806427001953,1036.2935791015625,275.21728515625,0.802984100067988,1,se3_log_map
-0.2197011560201645,-0.01700143702328205,2.0076961517333984,183.2623748779297,123.07180786132812,109.31924438476562,1.5585792064666748,1006.773681640625,246.33811950683594,1036.4727783203125,274.3599853515625,0.8197164281737059,1,se3_log_map
-0.21873891353607178,-0.016298947855830193,2.0089478492736816,183.32041931152344,123.05658721923828,109.1856460571289,1.5583183765411377,1007.4014892578125,246.31443786621094,1037.076904296875,274.3273620605469,0.7796649381052703,1,se3_log_map
